TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,PLAYER_NAME
1610612742,DAL,2024-04-02T00:00:00,23,16,7,0.696,737.4466666666667,95,235,0.404,38,131,0.29,24,39,0.615,26,111,137,30,21,24,21,11,48,33,252,113,575.4,1,0,547.0,6,5,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,2,6,6,1,6,P.J. Washington
1610612766,CHA,2024-02-07T00:00:00,44,9,35,0.205,1285.5716666666667,227,509,0.446,79,244,0.324,67,94,0.713,53,179,232,97,66,38,32,27,112,78,600,-289,1167.9,2,0,1148.0,5,6,4,6,5,5,5,3,5,4,5,4,4,4,5,5,5,5,5,5,5,3,2,4,5,5,5,5,1,5,P.J. Washington
1610612749,MIL,2024-02-13T00:00:00,5,3,2,0.6,20.683333333333334,1,7,0.143,1,3,0.333,0,0,0.0,0,1,1,1,2,2,0,0,0,1,3,-3,9.7,0,0,10.0,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,TyTy Washington Jr.
-1,TOT,2024-03-01T00:00:00,34,18,16,0.529,464.37333333333333,41,116,0.353,25,85,0.294,10,17,0.588,11,43,54,15,19,12,7,6,39,14,117,-66,242.3,0,0,249.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Yuta Watanabe
1610612763,MEM,2024-03-01T00:00:00,5,1,4,0.2,82.21333333333334,6,19,0.316,1,10,0.1,0,2,0.0,0,9,9,5,3,3,0,2,5,3,13,-30,37.3,0,0,34.0,7,7,1,7,7,7,7,6,7,6,7,7,7,7,7,7,7,6,6,7,7,2,1,7,7,4,7,2,1,7,Yuta Watanabe
1610612756,PHX,2024-02-06T00:00:00,29,17,12,0.586,382.16,35,97,0.361,24,75,0.32,10,15,0.667,11,34,45,10,16,9,7,4,34,11,104,-36,205.0,0,0,215.0,4,4,4,1,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,1,4,Yuta Watanabe
1610612760,OKC,2024-04-02T00:00:00,32,21,11,0.656,207.19,29,72,0.403,25,62,0.403,1,1,1.0,6,26,32,16,6,2,6,1,19,1,84,-12,164.4,0,0,173.0,2,1,1,1,3,3,3,2,3,3,1,3,3,1,2,3,3,3,3,3,3,1,1,3,3,2,3,1,1,3,Lindy Waters III
1610612751,BKN,2024-04-01T00:00:00,57,22,35,0.386,704.0933333333334,141,258,0.547,23,57,0.404,63,76,0.829,47,109,156,65,46,22,17,18,92,63,368,-12,723.7,0,0,690.0,2,2,2,2,3,3,3,2,2,2,1,3,3,1,2,3,3,3,2,3,2,2,1,3,2,1,3,3,1,3,Trendon Watford
1610612743,DEN,2024-04-02T00:00:00,74,52,22,0.703,1349.4166666666667,191,413,0.462,44,147,0.299,66,98,0.673,51,177,228,75,54,39,74,31,130,73,492,-74,1163.1,0,0,1065.0,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,Peyton Watson
1610612759,SAS,2024-04-02T00:00:00,67,16,51,0.239,1961.6016666666667,514,1108,0.464,115,361,0.319,277,349,0.794,154,552,706,248,241,86,235,25,149,357,1420,-150,3361.2,40,2,3131.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Victor Wembanyama
